Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,Yes,Travel_Rarely,685,Human Resources,11,3,Technical Degree,1,1161,2,Male,45,4,3,Sales Executive,2,Married,3236,18958,5,Y,Yes,17,4,3,80,3,20,6,4,0,1,7,7
46,Yes,Non-Travel,475,Sales,27,4,Technical Degree,1,1162,3,Female,41,1,5,Laboratory Technician,2,Divorced,11693,5127,4,Y,Yes,18,4,2,80,1,14,3,4,26,1,8,2
36,No,Travel_Frequently,730,Human Resources,2,2,Other,1,1163,1,Female,58,4,2,Laboratory Technician,2,Divorced,1537,22407,3,Y,No,15,3,2,80,2,2,0,3,36,12,4,17
34,No,Travel_Frequently,987,Sales,21,5,Marketing,1,1164,1,Male,98,2,3,Sales Executive,4,Married,1796,3742,7,Y,Yes,15,4,4,80,3,38,2,2,27,0,9,6
51,Yes,Travel_Rarely,427,Sales,24,3,Technical Degree,1,1165,3,Male,53,3,4,Laboratory Technician,4,Divorced,13362,14556,9,Y,No,23,3,3,80,1,31,1,3,26,17,5,15
21,Yes,Travel_Frequently,464,Human Resources,25,2,Marketing,1,1166,4,Male,80,1,1,Research Director,1,Married,13668,4942,8,Y,Yes,24,4,2,80,3,39,1,3,16,8,0,7
59,Yes,Non-Travel,1167,Research & Development,20,3,Medical,1,1167,2,Male,64,1,5,Sales Representative,2,Single,8720,5419,8,Y,No,12,4,2,80,3,26,4,1,8,6,15,15
56,No,Travel_Rarely,1351,Sales,26,1,Human Resources,1,1168,2,Female,39,4,2,Human Resources,3,Divorced,2027,2287,2,Y,No,16,3,2,80,1,15,6,4,40,6,2,9
18,No,Non-Travel,445,Research & Development,2,2,Life Sciences,1,1169,4,Male,53,1,1,Laboratory Technician,3,Single,1604,10118,1,Y,Yes,21,4,4,80,0,0,5,1,37,2,14,12
39,No,Non-Travel,704,Research & Development,17,2,Marketing,1,1170,4,Female,77,1,3,Manufacturing Director,4,Married,15274,22371,1,Y,Yes,21,3,4,80,1,30,1,2,2,8,1,1
57,No,Travel_Rarely,1166,Human Resources,28,5,Technical Degree,1,1171,3,Female,52,2,2,Human Resources,4,Single,1422,2913,5,Y,No,15,3,2,80,2,11,5,4,24,5,11,4
59,No,Non-Travel,282,Human Resources,4,1,Medical,1,1172,3,Male,51,2,2,Research Scientist,4,Single,1879,5420,1,Y,Yes,19,3,1,80,3,34,3,2,38,0,5,10
24,Yes,Non-Travel,1140,Research & Development,28,3,Life Sciences,1,1173,4,Female,32,2,2,Healthcare Representative,3,Divorced,16846,24565,5,Y,No,15,3,3,80,0,38,4,3,4,1,10,0
46,Yes,Travel_Frequently,107,Sales,9,5,Marketing,1,1174,3,Male,92,4,1,Manager,4,Single,9217,16386,7,Y,No,22,3,2,80,3,25,2,3,2,10,7,10
38,No,Non-Travel,1120,Human Resources,15,2,Medical,1,1175,2,Female,100,2,5,Healthcare Representative,1,Single,18937,9835,2,Y,Yes,12,3,2,80,1,16,0,4,12,12,0,2
57,No,Travel_Frequently,162,Human Resources,10,1,Medical,1,1176,1,Female,90,3,4,Human Resources,1,Married,2615,23992,6,Y,Yes,23,4,4,80,1,40,5,1,10,8,1,14
60,No,Travel_Frequently,1401,Research & Development,18,1,Life Sciences,1,1177,1,Female,42,3,3,Research Scientist,4,Single,14185,17322,7,Y,No,20,4,2,80,3,1,0,4,2,18,4,3
46,Yes,Travel_Frequently,780,Human Resources,29,4,Medical,1,1178,2,Female,56,1,3,Research Director,2,Married,15823,18635,2,Y,Yes,21,3,3,80,1,3,4,3,40,18,5,17
35,Yes,Non-Travel,840,Sales,17,4,Life Sciences,1,1179,2,Female,57,3,4,Healthcare Representative,2,Single,9362,3077,9,Y,Yes,21,4,2,80,3,18,4,3,17,4,14,7
55,No,Travel_Frequently,906,Sales,12,2,Technical Degree,1,1180,1,Male,88,4,2,Laboratory Technician,4,Divorced,11936,9491,3,Y,No,17,3,1,80,3,27,1,2,17,1,3,8
26,No,Travel_Frequently,917,Sales,7,3,Technical Degree,1,1181,2,Male,57,4,2,Sales Representative,4,Divorced,8124,8482,5,Y,No,15,4,3,80,2,7,5,3,13,8,9,4
23,No,Non-Travel,1058,Research & Development,9,5,Marketing,1,1182,3,Male,66,2,1,Sales Representative,3,Divorced,10847,14498,3,Y,Yes,12,3,1,80,3,17,6,4,39,5,8,12
36,No,Travel_Rarely,1323,Sales,15,2,Marketing,1,1183,2,Male,57,4,3,Human Resources,3,Divorced,1077,4097,7,Y,No,15,4,1,80,2,30,4,2,15,1,10,14
53,No,Travel_Frequently,766,Sales,7,1,Human Resources,1,1184,2,Male,81,3,2,Sales Executive,4,Divorced,11119,8830,0,Y,Yes,21,4,1,80,3,37,3,1,1,12,13,7
46,Yes,Travel_Rarely,311,Human Resources,26,1,Other,1,1185,1,Male,73,1,4,Human Resources,3,Married,3745,13562,9,Y,No,12,3,3,80,1,12,0,4,2,0,8,1
29,Yes,Non-Travel,1244,Sales,18,4,Other,1,1186,2,Female,52,1,5,Research Scientist,1,Married,18965,11772,2,Y,No,24,4,4,80,3,32,2,2,2,1,2,9
23,Yes,Travel_Frequently,381,Research & Development,13,1,Technical Degree,1,1187,2,Male,51,2,5,Research Scientist,1,Single,12607,21060,5,Y,Yes,22,4,4,80,3,27,1,4,38,16,5,7
19,Yes,Travel_Frequently,1123,Research & Development,19,4,Technical Degree,1,1188,4,Male,85,1,4,Manufacturing Director,1,Divorced,13099,21316,3,Y,No,16,3,3,80,0,15,2,4,1,4,11,17
58,Yes,Travel_Rarely,1397,Research & Development,14,1,Other,1,1189,2,Male,69,4,4,Healthcare Representative,4,Married,3692,7710,1,Y,No,19,4,2,80,1,8,3,3,18,3,0,4
35,Yes,Travel_Rarely,702,Human Resources,17,3,Other,1,1190,3,Male,77,2,3,Laboratory Technician,3,Single,9010,17515,7,Y,No,24,4,4,80,2,29,1,4,16,17,11,4
39,No,Non-Travel,451,Research & Development,27,5,Marketing,1,1191,4,Female,40,4,3,Laboratory Technician,2,Married,6748,22448,4,Y,Yes,25,3,2,80,3,16,5,1,9,1,7,16
39,Yes,Non-Travel,998,Human Resources,2,5,Marketing,1,1192,3,Female,46,3,2,Research Scientist,3,Married,11500,9348,8,Y,No,22,3,4,80,1,21,1,3,26,2,9,4
45,No,Non-Travel,657,Human Resources,17,3,Life Sciences,1,1193,4,Female,56,3,4,Human Resources,1,Single,17333,19316,7,Y,Yes,13,3,4,80,1,13,5,1,18,3,2,15
23,Yes,Non-Travel,604,Human Resources,27,2,Human Resources,1,1194,3,Male,41,3,2,Research Scientist,4,Divorced,6931,24277,0,Y,No,14,4,1,80,0,2,4,2,26,15,13,15
47,Yes,Travel_Frequently,593,Research & Development,11,4,Medical,1,1195,3,Male,68,3,5,Healthcare Representative,2,Married,17532,5725,9,Y,Yes,14,4,1,80,0,8,3,2,36,10,11,6
33,No,Travel_Rarely,1368,Sales,25,2,Life Sciences,1,1196,2,Female,56,3,1,Manufacturing Director,3,Married,1942,17315,0,Y,Yes,15,3,4,80,3,0,3,4,18,3,10,3
37,Yes,Travel_Rarely,1079,Research & Development,6,1,Medical,1,1197,2,Male,47,4,5,Sales Executive,2,Divorced,6719,21202,4,Y,Yes,20,4,4,80,2,10,5,1,10,7,11,16
57,No,Travel_Frequently,1048,Human Resources,6,3,Other,1,1198,3,Female,68,3,1,Research Scientist,3,Single,3211,26641,9,Y,Yes,24,4,3,80,3,16,6,3,9,7,0,0
34,No,Travel_Frequently,449,Research & Development,28,2,Technical Degree,1,1199,4,Male,72,3,4,Healthcare Representative,1,Single,16407,18087,9,Y,No,12,4,4,80,0,39,5,2,27,15,4,10
20,No,Travel_Rarely,159,Human Resources,26,3,Technical Degree,1,1200,4,Male,34,4,2,Manufacturing Director,4,Divorced,9141,5562,6,Y,No,21,4,1,80,1,5,3,3,22,15,10,5
49,Yes,Travel_Frequently,1428,Human Resources,23,5,Technical Degree,1,1201,2,Male,92,3,1,Research Director,1,Married,13829,19168,8,Y,Yes,16,4,1,80,2,26,5,4,5,13,13,17
55,Yes,Non-Travel,1260,Human Resources,14,2,Medical,1,1202,4,Female,73,3,3,Human Resources,4,Divorced,3360,9272,3,Y,Yes,14,3,2,80,2,4,4,2,23,12,12,2
55,No,Non-Travel,399,Sales,23,4,Other,1,1203,3,Male,92,3,5,Sales Executive,4,Single,7503,4888,9,Y,No,11,4,2,80,0,16,5,2,24,18,5,5
40,No,Travel_Frequently,614,Human Resources,8,1,Human Resources,1,1204,4,Male,81,1,1,Sales Executive,4,Divorced,4545,26773,9,Y,Yes,14,4,1,80,2,14,6,4,0,13,4,5
30,No,Travel_Frequently,488,Research & Development,14,4,Life Sciences,1,1205,4,Male,77,4,5,Manufacturing Director,2,Single,18075,12232,1,Y,Yes,25,3,1,80,1,30,1,1,13,4,9,16
29,Yes,Travel_Frequently,882,Human Resources,24,3,Life Sciences,1,1206,3,Male,40,1,5,Sales Representative,2,Divorced,8966,19790,0,Y,Yes,19,4,2,80,2,12,5,1,6,3,5,16
23,Yes,Travel_Frequently,1336,Human Resources,26,2,Technical Degree,1,1207,4,Male,80,2,4,Manufacturing Director,4,Divorced,17626,4506,3,Y,Yes,24,4,3,80,0,12,1,4,39,1,5,8
19,No,Travel_Frequently,841,Human Resources,12,2,Technical Degree,1,1208,2,Female,62,3,2,Sales Executive,3,Married,15807,5309,9,Y,No,24,3,1,80,3,32,3,1,29,2,4,12
39,No,Travel_Frequently,1377,Research & Development,26,5,Other,1,1209,3,Female,94,2,5,Sales Representative,2,Divorced,3428,12842,1,Y,Yes,18,4,4,80,0,15,3,1,26,11,14,13
40,No,Travel_Rarely,443,Human Resources,23,4,Human Resources,1,1210,3,Female,46,3,5,Manufacturing Director,3,Divorced,9398,26353,5,Y,Yes,24,4,4,80,1,34,4,4,21,10,0,1
55,No,Travel_Rarely,854,Sales,12,4,Technical Degree,1,1211,2,Female,56,3,5,Manager,4,Divorced,4843,21072,4,Y,No,21,4,1,80,3,6,4,3,14,13,1,16
49,No,Travel_Frequently,380,Human Resources,22,2,Human Resources,1,1212,2,Female,38,2,1,Research Scientist,4,Married,15053,9297,7,Y,No,14,4,2,80,2,32,1,4,23,13,15,0
47,No,Travel_Rarely,1390,Sales,1,3,Medical,1,1213,4,Male,54,4,4,Sales Executive,1,Married,9549,14909,7,Y,No,12,4,3,80,2,17,3,4,15,1,11,16
50,Yes,Travel_Rarely,357,Human Resources,28,2,Marketing,1,1214,1,Female,52,4,4,Laboratory Technician,3,Married,17240,18752,0,Y,Yes,19,3,3,80,0,18,3,1,20,14,0,1
19,No,Travel_Rarely,1477,Human Resources,29,1,Medical,1,1215,3,Male,80,4,2,Manufacturing Director,4,Married,9004,15262,9,Y,No,19,4,1,80,0,36,4,3,36,12,15,2
51,No,Non-Travel,325,Human Resources,1,3,Marketing,1,1216,3,Female,75,1,1,Human Resources,1,Divorced,12588,21792,4,Y,Yes,13,4,1,80,2,36,3,1,14,4,7,17
52,Yes,Travel_Rarely,959,Research & Development,13,4,Human Resources,1,1217,2,Male,39,2,3,Healthcare Representative,2,Single,16422,20120,3,Y,Yes,15,3,1,80,1,26,1,2,36,6,14,0
29,Yes,Travel_Frequently,598,Sales,6,1,Medical,1,1218,3,Male,40,3,1,Manager,2,Divorced,3554,17491,8,Y,No,16,4,4,80,3,31,0,2,35,17,4,1
32,No,Non-Travel,1188,Research & Development,11,4,Marketing,1,1219,3,Female,60,1,2,Research Scientist,1,Married,15358,18111,8,Y,No,20,3,3,80,1,24,2,3,29,2,6,12
36,Yes,Travel_Frequently,631,Sales,12,1,Technical Degree,1,1220,3,Female,87,3,2,Research Director,4,Single,10854,11831,8,Y,Yes,13,4,1,80,2,6,6,1,7,10,13,15
33,No,Travel_Rarely,807,Human Resources,11,4,Medical,1,1221,4,Male,34,3,1,Research Scientist,1,Single,18854,8722,8,Y,No,24,3,3,80,2,3,1,4,20,16,13,1
33,Yes,Travel_Rarely,806,Research & Development,7,2,Life Sciences,1,1222,2,Male,76,2,3,Research Director,4,Divorced,12117,4621,5,Y,Yes,24,3,4,80,0,40,1,2,17,4,14,2
42,No,Travel_Rarely,1177,Sales,22,4,Life Sciences,1,1223,4,Male,91,4,2,Manager,4,Divorced,7861,24524,8,Y,Yes,18,4,2,80,0,36,6,2,7,4,5,8
23,No,Travel_Rarely,558,Human Resources,17,1,Medical,1,1224,3,Female,62,1,5,Research Director,3,Married,13069,11210,1,Y,Yes,19,3,1,80,0,3,1,3,25,7,0,6
28,No,Travel_Frequently,1074,Human Resources,11,3,Other,1,1225,3,Male,99,4,3,Sales Executive,1,Married,17515,21237,6,Y,No,14,3,3,80,3,11,6,4,34,10,12,9
58,No,Travel_Frequently,999,Research & Development,2,5,Other,1,1226,2,Female,51,3,5,Sales Executive,2,Single,10494,15039,7,Y,Yes,14,3,4,80,1,1,6,3,24,1,3,15
28,Yes,Non-Travel,1154,Human Resources,8,2,Technical Degree,1,1227,3,Female,95,3,4,Manufacturing Director,1,Single,3968,16286,3,Y,No,24,3,2,80,0,6,3,4,15,12,13,5
27,Yes,Travel_Frequently,753,Research & Development,3,3,Human Resources,1,1228,4,Male,49,2,5,Research Director,1,Divorced,1069,18853,4,Y,No,11,4,4,80,0,11,6,4,0,9,13,0
58,No,Travel_Frequently,638,Sales,22,3,Life Sciences,1,1229,4,Female,69,3,1,Healthcare Representative,4,Married,17117,19975,8,Y,Yes,18,3,2,80,3,22,0,2,17,4,6,16
54,No,Travel_Frequently,646,Sales,9,1,Medical,1,1230,1,Female,89,2,5,Sales Representative,3,Divorced,6544,10085,0,Y,No,24,4,4,80,0,16,4,3,14,7,6,3
49,No,Travel_Frequently,1034,Sales,25,3,Marketing,1,1231,1,Female,100,2,3,Laboratory Technician,2,Divorced,6904,18728,8,Y,Yes,23,3,1,80,1,7,6,4,25,17,0,3
28,Yes,Travel_Rarely,982,Human Resources,11,1,Marketing,1,1232,4,Female,47,3,5,Human Resources,2,Single,10686,9912,0,Y,No,16,3,2,80,2,38,3,2,15,17,7,16
36,Yes,Non-Travel,1492,Human Resources,16,4,Marketing,1,1233,2,Male,49,3,5,Healthcare Representative,2,Divorced,1870,19223,6,Y,No,15,4,2,80,0,32,2,1,21,1,8,16
49,No,Travel_Frequently,1299,Human Resources,27,3,Human Resources,1,1234,2,Male,92,2,1,Healthcare Representative,1,Married,9303,11561,4,Y,No,20,3,1,80,0,31,2,1,1,6,8,11
43,Yes,Travel_Rarely,913,Research & Development,22,4,Life Sciences,1,1235,3,Male,78,4,4,Healthcare Representative,4,Divorced,8189,14996,6,Y,Yes,24,4,3,80,1,0,4,1,34,0,6,13
51,No,Travel_Rarely,1411,Human Resources,12,2,Other,1,1236,1,Male,57,2,3,Human Resources,4,Divorced,5489,15067,9,Y,Yes,18,4,2,80,3,35,2,1,13,3,13,6
43,Yes,Travel_Rarely,244,Research & Development,11,2,Marketing,1,1237,2,Male,61,4,4,Manufacturing Director,2,Single,17889,9631,9,Y,No,14,4,2,80,1,25,0,3,12,5,14,7
36,No,Non-Travel,274,Research & Development,20,5,Medical,1,1238,4,Male,64,4,2,Sales Executive,4,Divorced,10035,21376,9,Y,Yes,18,3,3,80,3,21,4,4,28,7,12,3
20,No,Travel_Rarely,615,Human Resources,11,4,Life Sciences,1,1239,1,Female,96,1,3,Human Resources,4,Married,15076,22570,4,Y,No,18,3,1,80,3,4,5,4,36,18,3,12
38,Yes,Non-Travel,576,Research & Development,8,3,Human Resources,1,1240,1,Male,98,3,4,Sales Representative,4,Married,4625,6858,6,Y,Yes,22,3,1,80,0,10,6,4,35,17,11,5
34,No,Travel_Rarely,930,Human Resources,21,5,Marketing,1,1241,3,Male,77,2,4,Manager,1,Single,10121,9122,7,Y,No,12,4,3,80,3,1,3,1,27,8,8,17
24,Yes,Travel_Rarely,727,Human Resources,1,1,Technical Degree,1,1242,1,Male,77,4,1,Laboratory Technician,2,Divorced,2677,25902,6,Y,No,18,4,2,80,1,11,5,3,19,4,14,6
35,Yes,Travel_Rarely,1096,Sales,27,5,Life Sciences,1,1243,1,Male,54,4,4,Research Director,3,Married,13009,18764,7,Y,Yes,25,3,1,80,1,37,5,2,22,18,1,13
49,Yes,Non-Travel,1245,Research & Development,7,4,Human Resources,1,1244,4,Male,58,1,3,Healthcare Representative,2,Married,13363,4023,0,Y,No,14,3,4,80,3,29,2,2,30,0,14,3
27,Yes,Travel_Rarely,1061,Human Resources,15,4,Life Sciences,1,1245,1,Male,67,2,4,Laboratory Technician,1,Single,10646,8996,8,Y,Yes,25,4,4,80,1,10,6,4,2,4,11,9
33,No,Travel_Frequently,1413,Human Resources,19,1,Marketing,1,1246,4,Male,91,2,3,Research Scientist,1,Married,13590,17409,8,Y,No,21,3,4,80,3,6,2,3,2,5,12,2
33,Yes,Non-Travel,1379,Research & Development,8,1,Life Sciences,1,1247,1,Male,79,4,4,Research Scientist,3,Married,1148,12721,3,Y,Yes,13,3,4,80,1,21,1,2,32,13,2,14
53,No,Travel_Frequently,1236,Human Resources,8,5,Human Resources,1,1248,4,Female,53,1,2,Research Scientist,4,Single,19362,14704,4,Y,Yes,24,4,2,80,0,20,0,1,28,0,11,11
49,No,Travel_Frequently,422,Sales,12,1,Other,1,1249,4,Male,67,1,2,Manager,3,Single,18905,21405,6,Y,Yes,19,4,2,80,1,20,3,1,2,12,5,10
60,Yes,Non-Travel,851,Human Resources,16,5,Medical,1,1250,1,Female,90,3,5,Research Director,2,Divorced,6666,16981,3,Y,Yes,23,4,1,80,3,27,5,2,7,6,8,13
23,Yes,Travel_Frequently,873,Human Resources,11,2,Technical Degree,1,1251,3,Female,49,2,2,Manufacturing Director,4,Divorced,17722,5199,0,Y,Yes,19,3,2,80,0,39,4,3,2,17,8,7
46,Yes,Travel_Rarely,1466,Sales,24,1,Life Sciences,1,1252,1,Male,61,1,1,Sales Representative,1,Married,17884,19849,9,Y,Yes,24,3,1,80,0,12,1,3,1,10,1,17
25,No,Travel_Frequently,873,Sales,8,3,Technical Degree,1,1253,1,Female,43,2,1,Human Resources,4,Single,14602,20719,4,Y,No,25,3,1,80,2,27,3,4,16,4,3,4
40,No,Travel_Frequently,427,Human Resources,15,3,Other,1,1254,3,Female,52,4,1,Laboratory Technician,1,Divorced,8352,4683,4,Y,Yes,17,4,4,80,3,25,2,4,32,3,6,0
36,Yes,Non-Travel,722,Human Resources,17,5,Technical Degree,1,1255,3,Female,80,3,3,Healthcare Representative,4,Divorced,19475,12676,3,Y,No,24,3,1,80,1,17,5,4,24,8,3,5
44,No,Non-Travel,1473,Sales,12,3,Medical,1,1256,3,Male,45,1,3,Sales Representative,2,Single,9050,12327,0,Y,Yes,15,4,2,80,2,36,4,1,37,5,0,13
57,Yes,Travel_Frequently,882,Sales,7,2,Marketing,1,1257,2,Male,85,2,2,Manager,4,Single,8740,4810,2,Y,Yes,14,4,1,80,2,21,5,4,35,1,5,4
50,No,Non-Travel,1032,Research & Development,3,1,Medical,1,1258,3,Male,32,2,4,Manufacturing Director,3,Married,8323,14046,3,Y,No,25,4,2,80,0,13,1,2,7,16,13,13
47,No,Travel_Frequently,966,Sales,16,3,Medical,1,1259,2,Female,42,1,1,Manufacturing Director,1,Single,8560,18782,4,Y,Yes,24,3,4,80,0,34,3,4,30,11,7,6
36,No,Non-Travel,766,Human Resources,19,2,Other,1,1260,2,Male,46,3,4,Sales Executive,4,Divorced,15950,17042,4,Y,Yes,21,4,1,80,0,33,4,3,11,2,3,9
51,Yes,Travel_Frequently,173,Human Resources,23,4,Life Sciences,1,1261,4,Male,99,3,2,Healthcare Representative,3,Married,11862,24640,9,Y,Yes,21,4,4,80,0,24,4,2,37,5,10,7
26,No,Non-Travel,751,Research & Development,14,1,Medical,1,1262,3,Male,86,4,5,Human Resources,4,Divorced,14583,26548,1,Y,Yes,20,4,3,80,0,7,5,3,28,5,7,10
58,No,Non-Travel,1369,Research & Development,15,2,Medical,1,1263,4,Female,81,2,5,Research Scientist,3,Married,19448,22484,7,Y,No,22,4,2,80,0,2,4,1,1,0,3,8
29,Yes,Travel_Rarely,954,Sales,2,4,Life Sciences,1,1264,1,Male,92,3,5,Research Director,1,Married,2409,20609,6,Y,No,21,3,1,80,2,40,2,4,11,8,5,5
48,Yes,Travel_Rarely,1308,Research & Development,14,3,Technical Degree,1,1265,3,Female,35,3,1,Sales Executive,1,Single,16237,7182,5,Y,No,21,3,3,80,1,20,1,4,29,11,14,15
49,Yes,Non-Travel,615,Sales,26,2,Medical,1,1266,4,Male,36,2,1,Healthcare Representative,3,Single,15348,21730,1,Y,No,18,4,1,80,0,26,0,1,30,8,12,12
44,Yes,Travel_Rarely,661,Research & Development,5,1,Medical,1,1267,2,Male,59,3,4,Research Scientist,2,Single,2661,9238,2,Y,No,17,4,2,80,2,34,3,4,31,6,10,0
48,No,Travel_Rarely,215,Sales,16,2,Other,1,1268,3,Male,79,3,4,Human Resources,2,Single,13424,4983,4,Y,Yes,21,3,1,80,1,28,2,4,19,8,7,1
55,Yes,Non-Travel,1391,Sales,27,3,Medical,1,1269,2,Female,37,4,2,Research Scientist,2,Single,4879,3857,5,Y,Yes,15,3,4,80,0,19,6,1,5,6,11,6
48,No,Travel_Rarely,953,Research & Development,6,4,Technical Degree,1,1270,3,Male,86,4,4,Healthcare Representative,3,Married,10780,19029,9,Y,Yes,12,3,4,80,2,18,5,2,30,0,1,4
54,No,Non-Travel,316,Human Resources,5,4,Other,1,1271,4,Male,83,1,2,Human Resources,2,Married,18868,19649,4,Y,Yes,18,4,1,80,0,33,2,2,40,11,2,11
44,No,Travel_Frequently,994,Sales,12,3,Other,1,1272,2,Female,77,3,2,Sales Representative,3,Single,17073,23988,0,Y,No,11,3,2,80,1,15,2,2,34,14,15,3
41,No,Travel_Frequently,1327,Sales,14,3,Medical,1,1273,4,Male,93,3,4,Manufacturing Director,3,Married,2117,16998,2,Y,No,23,3,1,80,0,33,4,1,34,15,10,12
37,Yes,Non-Travel,1489,Research & Development,18,1,Technical Degree,1,1274,3,Female,43,1,5,Sales Representative,4,Married,17125,10613,4,Y,Yes,12,3,4,80,3,12,6,4,40,9,12,10
33,No,Non-Travel,717,Research & Development,15,3,Technical Degree,1,1275,2,Female,91,2,2,Research Scientist,2,Single,4759,22283,1,Y,No,13,3,4,80,1,35,5,4,15,9,10,1
38,No,Non-Travel,1331,Research & Development,1,3,Technical Degree,1,1276,3,Male,46,4,1,Sales Executive,4,Divorced,3500,10930,5,Y,Yes,14,4,4,80,2,37,0,1,28,9,15,7
42,Yes,Travel_Frequently,521,Sales,15,5,Other,1,1277,4,Male,94,3,3,Sales Executive,1,Divorced,4719,22795,9,Y,Yes,15,4,1,80,1,36,2,2,21,15,8,15
48,Yes,Travel_Frequently,587,Research & Development,21,2,Human Resources,1,1278,2,Male,95,4,4,Research Director,4,Divorced,3675,20060,9,Y,Yes,16,4,2,80,1,38,0,1,3,10,0,10
36,Yes,Travel_Rarely,334,Research & Development,8,4,Marketing,1,1279,3,Female,71,1,5,Manager,3,Married,7067,11611,6,Y,Yes,12,3,2,80,1,3,6,4,21,7,6,11
30,Yes,Travel_Rarely,1069,Research & Development,27,5,Technical Degree,1,1280,4,Female,94,2,1,Research Scientist,1,Single,17068,20448,7,Y,Yes,19,3,4,80,3,27,1,1,37,15,14,7
55,No,Travel_Frequently,890,Research & Development,1,5,Medical,1,1281,3,Male,31,1,3,Manufacturing Director,3,Single,2528,16632,2,Y,No,20,3,1,80,3,39,1,2,9,12,11,4
46,No,Travel_Frequently,695,Research & Development,8,1,Marketing,1,1282,1,Male,84,4,1,Human Resources,4,Married,11477,8755,9,Y,No,15,4,1,80,0,32,5,3,0,15,10,10
30,No,Travel_Frequently,502,Sales,13,3,Other,1,1283,2,Male,96,2,5,Research Director,1,Married,1796,13536,1,Y,No,17,4,4,80,0,8,4,1,20,12,7,17
46,No,Non-Travel,1092,Sales,11,2,Medical,1,1284,1,Male,51,3,1,Manager,4,Divorced,16719,10002,0,Y,No,20,3,3,80,0,26,4,3,32,6,13,16
25,Yes,Travel_Frequently,433,Human Resources,18,4,Medical,1,1285,4,Female,81,4,4,Research Director,3,Single,12665,16803,3,Y,Yes,12,3,3,80,3,8,2,1,18,1,5,10
52,No,Non-Travel,1388,Sales,11,3,Other,1,1286,2,Female,73,4,5,Manufacturing Director,3,Married,5890,3616,8,Y,No,15,3,1,80,0,23,0,4,19,18,7,3
43,Yes,Non-Travel,1173,Sales,4,4,Technical Degree,1,1287,1,Male,76,4,4,Human Resources,2,Single,10332,2639,4,Y,Yes,11,3,1,80,2,35,2,1,35,18,4,4
58,Yes,Non-Travel,933,Sales,20,1,Technical Degree,1,1288,3,Male,60,3,4,Research Director,1,Single,8390,23570,6,Y,No,17,4,4,80,1,19,2,3,32,3,15,1
51,No,Non-Travel,817,Human Resources,26,3,Technical Degree,1,1289,3,Male,82,4,2,Healthcare Representative,1,Single,2151,10608,5,Y,No,15,4,4,80,2,6,2,1,36,12,3,14
21,Yes,Non-Travel,252,Research & Development,27,1,Other,1,1290,4,Male,98,1,2,Healthcare Representative,2,Single,18886,11729,6,Y,No,19,3,3,80,0,24,2,3,16,13,12,4
41,Yes,Non-Travel,330,Human Resources,28,3,Life Sciences,1,1291,1,Female,86,4,5,Sales Representative,4,Married,6652,7395,9,Y,Yes,23,4,4,80,2,2,4,1,40,18,14,3
47,No,Travel_Rarely,553,Human Resources,25,3,Medical,1,1292,4,Female,65,2,4,Human Resources,3,Married,15682,4963,6,Y,No,24,4,3,80,2,11,3,3,18,11,4,13
56,Yes,Travel_Rarely,857,Research & Development,3,5,Human Resources,1,1293,4,Female,62,4,4,Laboratory Technician,1,Single,7213,20037,3,Y,No,20,4,3,80,2,11,6,4,26,0,15,9
60,No,Travel_Frequently,996,Research & Development,28,3,Human Resources,1,1294,4,Female,54,3,2,Manufacturing Director,2,Married,12583,13283,6,Y,No,13,4,2,80,1,34,2,1,23,11,2,0
54,Yes,Travel_Frequently,373,Sales,12,2,Medical,1,1295,1,Male,81,1,5,Manufacturing Director,2,Single,1442,16466,2,Y,No,13,4,2,80,2,2,5,2,39,6,15,16
24,No,Non-Travel,934,Research & Development,6,4,Life Sciences,1,1296,2,Male,46,4,4,Research Scientist,4,Married,15243,22226,5,Y,Yes,23,4,4,80,2,37,5,2,36,9,8,6
22,No,Travel_Frequently,1103,Research & Development,21,4,Life Sciences,1,1297,4,Male,30,3,2,Research Scientist,4,Married,17438,8950,2,Y,No,12,4,1,80,0,30,3,1,21,7,9,1
31,No,Non-Travel,510,Human Resources,21,3,Technical Degree,1,1298,1,Female,80,4,3,Sales Representative,1,Divorced,9185,15967,2,Y,No,24,3,3,80,0,7,2,3,15,18,15,17
24,Yes,Travel_Frequently,605,Research & Development,26,1,Marketing,1,1299,1,Male,84,1,5,Research Scientist,2,Divorced,13462,13668,0,Y,Yes,11,3,4,80,1,19,6,4,35,4,4,10
24,No,Travel_Frequently,1415,Human Resources,26,2,Marketing,1,1300,4,Female,38,1,5,Manufacturing Director,1,Divorced,11595,17824,9,Y,No,17,3,1,80,3,22,1,4,33,12,13,11
21,No,Travel_Frequently,1233,Human Resources,25,4,Other,1,1301,1,Male,35,4,2,Sales Executive,2,Divorced,18227,24569,7,Y,Yes,23,3,1,80,0,38,1,1,3,10,12,5
