Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24,No,Non-Travel,1185,Human Resources,1,3,Medical,1,424,1,Male,38,2,2,Sales Executive,2,Single,8164,13407,1,Y,Yes,20,3,4,80,1,28,0,1,34,3,9,9
24,Yes,Travel_Rarely,471,Sales,17,2,Human Resources,1,425,2,Female,73,4,5,Research Scientist,4,Divorced,19177,4239,5,Y,Yes,13,3,4,80,3,2,2,1,30,18,3,16
23,Yes,Travel_Rarely,1255,Sales,23,5,Other,1,426,2,Male,71,2,4,Manager,3,Single,14978,15340,6,Y,No,18,3,4,80,2,35,3,4,19,15,9,1
51,No,Non-Travel,284,Research & Development,29,5,Technical Degree,1,427,3,Female,98,1,1,Manufacturing Director,4,Divorced,12535,19715,0,Y,No,19,4,1,80,0,29,1,2,20,2,6,15
31,No,Non-Travel,883,Human Resources,29,1,Marketing,1,428,2,Male,52,4,2,Research Director,4,Divorced,6118,6736,9,Y,Yes,25,4,3,80,2,26,5,1,26,13,12,8
30,Yes,Travel_Frequently,1331,Human Resources,21,4,Human Resources,1,429,2,Female,39,1,1,Laboratory Technician,4,Divorced,7017,19688,5,Y,Yes,21,4,3,80,2,36,2,1,7,12,6,2
53,Yes,Non-Travel,362,Sales,2,4,Medical,1,430,1,Female,34,4,2,Human Resources,1,Divorced,15294,22256,5,Y,No,18,3,2,80,2,2,4,1,9,10,8,5
40,Yes,Non-Travel,1421,Human Resources,13,4,Life Sciences,1,431,1,Female,53,2,3,Sales Executive,1,Married,3282,10147,9,Y,No,13,4,1,80,0,26,4,1,39,5,10,11
20,No,Non-Travel,580,Human Resources,13,1,Other,1,432,4,Female,58,1,5,Sales Representative,1,Divorced,16620,20820,6,Y,Yes,18,3,4,80,2,40,3,4,9,14,11,7
27,Yes,Travel_Rarely,459,Research & Development,9,2,Marketing,1,433,4,Male,48,1,4,Research Scientist,2,Married,5105,22623,5,Y,Yes,17,4,4,80,3,24,3,3,21,10,12,4
51,No,Non-Travel,546,Sales,7,5,Life Sciences,1,434,4,Male,77,3,2,Research Scientist,2,Married,4569,19881,7,Y,Yes,11,3,2,80,1,24,4,4,11,14,0,6
42,No,Travel_Frequently,1495,Sales,25,2,Technical Degree,1,435,2,Female,82,3,4,Manager,2,Married,11370,22094,9,Y,No,23,3,1,80,0,3,2,1,20,11,6,4
31,Yes,Non-Travel,845,Sales,11,5,Medical,1,436,3,Female,67,3,1,Sales Representative,2,Divorced,6358,15698,1,Y,No,19,4,3,80,0,9,3,1,2,4,12,15
42,Yes,Non-Travel,142,Sales,23,3,Medical,1,437,4,Female,92,3,3,Human Resources,3,Divorced,6816,6515,9,Y,Yes,25,3,1,80,2,18,5,1,22,15,0,13
28,Yes,Travel_Frequently,495,Sales,9,5,Human Resources,1,438,3,Female,36,2,3,Manufacturing Director,4,Married,12068,3419,4,Y,No,16,3,2,80,0,19,3,2,30,12,12,1
35,Yes,Travel_Frequently,853,Sales,28,4,Medical,1,439,2,Male,63,2,4,Manufacturing Director,3,Divorced,15750,24107,1,Y,No,11,3,1,80,0,11,2,1,9,18,7,2
22,No,Travel_Rarely,129,Sales,26,3,Other,1,440,2,Male,72,1,5,Human Resources,1,Single,5554,8631,1,Y,No,22,3,1,80,1,13,0,1,24,10,6,15
30,Yes,Travel_Rarely,483,Research & Development,10,5,Human Resources,1,441,2,Female,40,2,2,Manufacturing Director,2,Single,19864,8298,1,Y,No,13,4,2,80,3,40,6,3,38,13,9,6
45,Yes,Travel_Frequently,595,Sales,1,3,Marketing,1,442,1,Female,38,4,3,Healthcare Representative,4,Divorced,15621,2487,1,Y,Yes,22,3,3,80,3,22,5,4,23,15,9,15
38,No,Non-Travel,1304,Human Resources,2,3,Medical,1,443,4,Male,81,4,4,Sales Executive,2,Divorced,13643,15843,0,Y,Yes,17,3,4,80,0,27,6,2,9,18,5,6
24,No,Travel_Frequently,1069,Human Resources,9,3,Life Sciences,1,444,4,Male,50,3,5,Manufacturing Director,2,Divorced,16951,21978,7,Y,Yes,24,3,4,80,2,6,0,3,30,9,4,7
51,Yes,Non-Travel,954,Research & Development,1,3,Technical Degree,1,445,3,Male,84,1,5,Laboratory Technician,3,Married,13243,24655,2,Y,Yes,12,3,4,80,3,15,1,3,14,10,15,8
53,Yes,Travel_Rarely,780,Sales,7,2,Marketing,1,446,2,Female,92,4,1,Research Director,1,Married,5870,22528,5,Y,Yes,18,4,1,80,3,12,6,3,9,11,1,15
33,No,Travel_Rarely,108,Research & Development,12,5,Medical,1,447,3,Male,92,3,5,Sales Representative,2,Single,7175,21675,9,Y,Yes,22,3,2,80,1,24,3,1,19,8,6,4
36,No,Non-Travel,1436,Sales,25,4,Human Resources,1,448,4,Female,87,4,5,Laboratory Technician,4,Married,4539,11057,7,Y,No,22,4,3,80,1,20,0,1,3,10,15,11
27,Yes,Travel_Rarely,870,Sales,1,4,Technical Degree,1,449,4,Female,71,1,3,Research Director,1,Single,2839,25777,2,Y,No,25,3,2,80,0,33,1,2,5,11,11,10
23,Yes,Travel_Frequently,244,Research & Development,13,5,Human Resources,1,450,4,Female,100,1,2,Sales Executive,2,Divorced,9553,9545,3,Y,No,11,3,4,80,0,14,6,2,9,4,10,10
42,Yes,Non-Travel,1146,Research & Development,16,1,Technical Degree,1,451,1,Female,55,1,2,Manager,4,Divorced,12457,25091,1,Y,No,17,3,2,80,2,17,4,3,32,12,5,6
56,Yes,Travel_Frequently,502,Research & Development,29,3,Medical,1,452,3,Male,33,4,5,Sales Representative,4,Divorced,7065,5786,0,Y,No,22,3,2,80,1,37,6,3,23,14,1,7
54,Yes,Non-Travel,1148,Human Resources,10,1,Life Sciences,1,453,3,Female,93,4,3,Sales Executive,4,Single,6424,18205,7,Y,No,12,3,1,80,0,0,2,1,19,14,12,5
24,No,Travel_Frequently,542,Sales,7,4,Technical Degree,1,454,1,Male,83,1,3,Healthcare Representative,1,Married,5656,10702,7,Y,No,25,3,4,80,0,7,0,2,29,18,8,8
19,Yes,Non-Travel,415,Human Resources,3,4,Technical Degree,1,455,1,Female,93,4,4,Research Scientist,2,Divorced,19908,3536,1,Y,Yes,22,4,2,80,0,17,6,2,15,14,0,1
54,Yes,Travel_Rarely,1102,Human Resources,23,1,Marketing,1,456,1,Male,88,4,5,Laboratory Technician,3,Single,13174,25890,8,Y,Yes,22,4,4,80,3,23,3,3,18,4,15,17
44,Yes,Travel_Frequently,279,Sales,9,2,Marketing,1,457,4,Male,99,2,1,Research Director,2,Single,12204,19795,2,Y,No,24,4,1,80,0,32,4,1,33,3,0,8
53,No,Travel_Rarely,566,Sales,23,3,Medical,1,458,3,Male,100,4,5,Research Scientist,2,Single,12514,26664,6,Y,No,21,4,2,80,0,32,6,1,31,4,2,9
33,Yes,Travel_Frequently,530,Sales,21,1,Life Sciences,1,459,1,Female,67,1,2,Laboratory Technician,1,Divorced,9313,16924,1,Y,Yes,21,4,1,80,2,24,2,2,19,13,15,1
49,No,Travel_Frequently,756,Research & Development,1,3,Technical Degree,1,460,4,Female,84,3,4,Healthcare Representative,4,Divorced,16981,26966,1,Y,Yes,19,3,1,80,0,29,3,3,15,15,1,10
37,Yes,Non-Travel,1358,Research & Development,4,1,Technical Degree,1,461,1,Male,38,2,4,Manufacturing Director,4,Single,2605,10390,9,Y,Yes,13,4,3,80,0,18,4,3,27,3,4,2
30,Yes,Travel_Frequently,612,Human Resources,13,2,Medical,1,462,3,Female,58,3,5,Sales Executive,2,Single,15579,25057,1,Y,No,13,3,1,80,3,23,6,4,1,16,11,17
24,Yes,Travel_Frequently,170,Research & Development,14,5,Technical Degree,1,463,1,Female,41,3,3,Sales Executive,4,Single,8979,6600,1,Y,No,12,3,2,80,2,35,2,4,4,5,13,3
53,No,Non-Travel,516,Human Resources,10,2,Technical Degree,1,464,1,Male,37,1,1,Sales Representative,3,Single,18393,2384,4,Y,Yes,25,3,4,80,1,30,3,4,13,3,5,12
53,No,Non-Travel,1468,Human Resources,28,5,Life Sciences,1,465,4,Female,51,2,4,Research Director,2,Married,14325,4049,6,Y,Yes,23,4,1,80,2,25,3,2,8,15,13,5
33,Yes,Travel_Frequently,255,Research & Development,20,1,Medical,1,466,1,Female,35,3,3,Research Scientist,3,Married,12198,12038,8,Y,Yes,24,4,4,80,1,30,2,1,31,10,2,8
58,Yes,Travel_Frequently,693,Sales,17,2,Marketing,1,467,2,Female,74,3,2,Research Director,4,Married,9656,21681,6,Y,No,23,4,2,80,2,13,6,4,37,16,5,3
36,No,Non-Travel,1326,Sales,27,3,Life Sciences,1,468,3,Female,80,4,3,Sales Executive,3,Divorced,9355,21950,1,Y,No,17,4,1,80,1,16,3,4,35,18,8,16
54,Yes,Non-Travel,646,Human Resources,14,4,Other,1,469,4,Male,79,3,1,Laboratory Technician,2,Divorced,12849,3879,0,Y,Yes,12,4,2,80,3,13,0,1,0,3,10,8
36,Yes,Non-Travel,574,Human Resources,20,5,Other,1,470,3,Female,49,1,5,Research Director,2,Divorced,13568,8750,8,Y,No,12,4,4,80,0,15,6,4,14,7,14,5
29,No,Travel_Frequently,321,Human Resources,8,3,Medical,1,471,4,Female,59,1,1,Research Scientist,4,Married,5936,26314,6,Y,No,19,4,2,80,3,33,2,3,1,15,12,14
56,No,Travel_Frequently,397,Sales,3,5,Technical Degree,1,472,2,Male,56,2,3,Research Director,4,Married,9160,25520,4,Y,Yes,20,4,1,80,0,28,5,1,24,18,11,11
42,No,Travel_Frequently,995,Sales,15,4,Human Resources,1,473,3,Male,59,3,3,Manufacturing Director,4,Divorced,6531,9274,9,Y,No,17,4,1,80,0,10,0,1,16,2,8,14
27,Yes,Non-Travel,994,Research & Development,28,2,Life Sciences,1,474,3,Female,96,1,2,Human Resources,1,Single,6774,11539,8,Y,Yes,25,3,2,80,1,38,5,1,4,3,8,5
52,No,Travel_Frequently,1235,Research & Development,24,2,Life Sciences,1,475,2,Female,71,2,3,Sales Representative,1,Single,17540,3956,6,Y,No,11,4,2,80,1,38,6,3,36,8,14,7
47,No,Travel_Rarely,327,Sales,8,2,Technical Degree,1,476,1,Male,47,1,3,Sales Executive,4,Single,13952,20126,8,Y,Yes,21,4,4,80,3,10,4,4,8,1,6,2
56,Yes,Travel_Frequently,338,Sales,29,4,Medical,1,477,3,Male,33,3,4,Manager,1,Divorced,15280,23014,2,Y,No,21,4,4,80,1,1,1,4,16,15,12,14
47,Yes,Non-Travel,1050,Human Resources,14,1,Life Sciences,1,478,1,Male,77,1,3,Sales Executive,4,Single,15210,4653,9,Y,Yes,24,4,1,80,0,22,2,2,19,16,5,0
24,No,Travel_Rarely,1252,Research & Development,2,1,Other,1,479,3,Female,87,4,3,Sales Executive,3,Single,11709,11430,5,Y,No,25,4,4,80,0,35,5,1,9,12,10,14
58,Yes,Non-Travel,393,Human Resources,3,5,Medical,1,480,4,Female,35,1,3,Healthcare Representative,2,Divorced,14718,20748,3,Y,No,17,4,2,80,0,10,6,1,16,15,2,7
47,No,Travel_Rarely,1112,Human Resources,3,4,Marketing,1,481,4,Male,100,3,3,Sales Representative,2,Single,18049,24461,4,Y,No,24,3,4,80,2,21,4,3,31,12,1,9
34,No,Non-Travel,1238,Human Resources,28,2,Life Sciences,1,482,2,Female,99,3,4,Research Scientist,4,Single,11862,11894,1,Y,No,20,4,1,80,0,27,3,4,9,13,15,0
39,Yes,Non-Travel,732,Human Resources,16,4,Medical,1,483,4,Male,60,3,2,Laboratory Technician,3,Divorced,11728,21540,6,Y,No,12,3,1,80,3,31,0,2,3,0,15,5
20,No,Travel_Frequently,853,Sales,22,3,Technical Degree,1,484,1,Female,69,3,1,Healthcare Representative,1,Divorced,1015,8393,2,Y,Yes,12,4,3,80,2,8,0,4,38,8,5,16
24,Yes,Travel_Rarely,560,Sales,10,1,Medical,1,485,2,Male,87,3,5,Manufacturing Director,3,Single,14152,15790,3,Y,Yes,14,3,4,80,1,2,0,1,37,3,4,3
46,No,Non-Travel,252,Research & Development,25,3,Technical Degree,1,486,2,Male,85,4,1,Sales Representative,3,Single,7882,17600,0,Y,No,17,3,3,80,0,2,6,3,24,5,15,14
60,Yes,Travel_Rarely,764,Research & Development,5,3,Technical Degree,1,487,3,Female,30,2,3,Research Scientist,1,Married,11971,6949,0,Y,No,19,4,3,80,1,26,0,1,40,11,10,11
39,No,Non-Travel,1090,Sales,7,2,Life Sciences,1,488,3,Male,97,2,4,Healthcare Representative,4,Single,18937,11603,8,Y,No,15,4,1,80,0,30,6,4,29,18,7,10
55,No,Travel_Frequently,644,Research & Development,29,1,Life Sciences,1,489,4,Male,30,2,1,Manager,4,Divorced,14017,2167,6,Y,No,23,4,4,80,2,38,5,1,31,18,6,17
60,Yes,Non-Travel,582,Research & Development,18,3,Life Sciences,1,490,1,Male,40,3,2,Sales Executive,1,Divorced,5264,26650,4,Y,Yes,21,4,4,80,3,13,5,2,23,3,9,9
52,No,Non-Travel,420,Human Resources,28,1,Life Sciences,1,491,3,Female,44,4,3,Human Resources,4,Single,5009,17863,9,Y,No,16,3,3,80,3,12,4,3,1,2,2,5
27,Yes,Non-Travel,1171,Sales,18,2,Medical,1,492,1,Male,79,4,1,Sales Representative,4,Divorced,6498,8324,9,Y,No,22,3,4,80,3,20,5,3,12,1,1,14
30,No,Travel_Rarely,829,Human Resources,22,3,Technical Degree,1,493,4,Female,70,4,1,Laboratory Technician,1,Single,18065,20490,1,Y,Yes,18,4,1,80,2,15,2,4,18,1,3,1
37,No,Travel_Rarely,630,Research & Development,5,3,Marketing,1,494,1,Male,39,4,3,Manufacturing Director,4,Divorced,1865,11437,5,Y,No,24,3,1,80,0,6,2,3,20,3,5,6
55,No,Non-Travel,202,Research & Development,10,5,Other,1,495,3,Male,42,4,1,Manufacturing Director,4,Divorced,11929,10910,0,Y,No,12,3,1,80,0,30,6,3,25,17,3,8
28,No,Non-Travel,786,Human Resources,6,5,Technical Degree,1,496,1,Male,57,2,2,Sales Representative,2,Married,1182,24422,8,Y,No,18,3,1,80,1,39,5,4,12,16,9,11
26,Yes,Travel_Rarely,944,Sales,10,3,Life Sciences,1,497,4,Male,93,1,1,Research Scientist,2,Single,9297,24746,2,Y,No,21,3,2,80,1,15,5,1,4,12,4,6
35,No,Travel_Rarely,107,Sales,7,1,Technical Degree,1,498,4,Female,73,2,4,Laboratory Technician,2,Single,5047,14177,5,Y,Yes,21,4,4,80,1,13,3,3,12,7,15,15
35,Yes,Non-Travel,618,Human Resources,14,4,Life Sciences,1,499,1,Male,97,3,2,Research Scientist,1,Married,5619,11381,4,Y,Yes,23,3,4,80,3,22,2,2,28,6,8,15
42,Yes,Non-Travel,1085,Human Resources,15,2,Human Resources,1,500,4,Male,58,2,1,Manufacturing Director,3,Single,9358,24700,1,Y,Yes,22,4,1,80,0,15,2,3,15,17,5,15
51,No,Non-Travel,142,Research & Development,25,5,Medical,1,501,1,Male,54,2,1,Manufacturing Director,4,Married,9919,21302,3,Y,Yes,12,4,4,80,1,20,0,3,22,15,7,17
39,Yes,Non-Travel,984,Sales,1,1,Human Resources,1,502,2,Male,35,2,4,Research Scientist,1,Divorced,18984,16553,2,Y,No,14,4,1,80,2,0,4,4,7,8,14,6
23,Yes,Non-Travel,1354,Human Resources,3,3,Other,1,503,1,Male,65,2,1,Sales Executive,2,Married,11846,5373,1,Y,Yes,11,4,3,80,3,35,5,2,1,3,0,8
30,No,Non-Travel,581,Sales,2,2,Life Sciences,1,504,2,Female,67,4,1,Sales Executive,2,Single,5416,3125,1,Y,Yes,21,4,4,80,0,10,3,4,0,5,11,1
52,No,Travel_Rarely,962,Human Resources,3,2,Life Sciences,1,505,2,Male,43,4,2,Laboratory Technician,3,Single,18056,25481,8,Y,Yes,13,3,4,80,1,39,6,4,17,10,8,6
19,No,Travel_Frequently,707,Research & Development,25,5,Medical,1,506,1,Female,36,2,5,Human Resources,4,Married,5439,3825,8,Y,No,23,3,2,80,0,15,4,1,21,16,2,8
34,Yes,Travel_Rarely,380,Human Resources,2,4,Medical,1,507,2,Female,41,2,5,Sales Executive,1,Married,18924,4720,5,Y,No,21,4,3,80,0,0,6,1,1,0,2,10
28,No,Non-Travel,491,Research & Development,26,1,Medical,1,508,1,Female,49,3,3,Research Scientist,1,Single,10507,26752,4,Y,No,12,3,4,80,3,33,6,1,9,5,9,16
57,No,Travel_Frequently,879,Research & Development,2,5,Medical,1,509,1,Female,36,1,3,Manager,4,Married,12198,5000,5,Y,No,17,4,1,80,3,9,6,3,32,7,10,11
60,No,Travel_Frequently,737,Human Resources,26,5,Medical,1,510,1,Male,36,4,2,Manager,4,Single,19302,17168,9,Y,No,23,3,2,80,0,17,6,1,7,12,8,16
25,No,Travel_Frequently,1383,Sales,9,2,Other,1,511,4,Female,96,2,4,Manager,1,Married,9784,10031,2,Y,No,22,4,3,80,2,26,2,2,1,7,13,4
41,Yes,Non-Travel,315,Research & Development,25,3,Human Resources,1,512,1,Male,67,4,2,Research Director,3,Married,2395,8208,6,Y,Yes,16,3,3,80,0,5,3,4,19,13,8,9
50,No,Non-Travel,325,Research & Development,8,5,Technical Degree,1,513,3,Male,47,4,5,Healthcare Representative,3,Divorced,10501,24599,0,Y,No,14,3,2,80,1,33,2,3,7,12,7,4
24,No,Non-Travel,1330,Research & Development,17,4,Technical Degree,1,514,1,Female,60,1,2,Sales Executive,2,Divorced,14279,23197,5,Y,No,25,4,1,80,0,39,6,4,20,12,3,14
50,Yes,Travel_Rarely,1176,Human Resources,1,2,Life Sciences,1,515,1,Female,72,4,1,Sales Representative,2,Single,18175,2523,3,Y,Yes,18,4,3,80,0,26,0,2,25,11,11,4
21,No,Travel_Frequently,1338,Human Resources,26,1,Other,1,516,1,Male,58,2,4,Sales Representative,4,Married,1873,21314,2,Y,No,13,3,2,80,0,15,3,3,21,10,13,2
23,Yes,Non-Travel,704,Human Resources,17,5,Medical,1,517,3,Female,73,2,4,Research Scientist,4,Married,2528,19111,1,Y,No,17,3,1,80,0,33,1,3,24,12,2,0
42,No,Travel_Rarely,1035,Human Resources,11,2,Human Resources,1,518,2,Male,73,3,1,Research Scientist,2,Married,19753,5658,7,Y,Yes,23,3,2,80,2,2,0,2,19,17,0,16
46,No,Travel_Frequently,713,Human Resources,16,5,Technical Degree,1,519,4,Female,57,2,3,Human Resources,1,Divorced,13151,16889,0,Y,Yes,20,3,3,80,1,1,5,4,16,18,5,12
56,Yes,Travel_Rarely,1274,Research & Development,28,3,Other,1,520,1,Male,48,3,5,Research Scientist,2,Divorced,11834,20619,1,Y,No,23,4,2,80,1,6,1,2,18,4,13,12
54,No,Travel_Frequently,1376,Sales,1,5,Medical,1,521,4,Female,88,4,1,Sales Executive,2,Single,8083,12235,8,Y,No,16,4,2,80,0,18,6,1,22,13,3,4
54,Yes,Travel_Frequently,163,Sales,26,2,Medical,1,522,2,Male,64,1,5,Research Scientist,4,Married,14343,22749,1,Y,No,19,4,4,80,1,12,6,3,36,10,3,8
30,Yes,Travel_Frequently,1210,Human Resources,8,5,Marketing,1,523,1,Female,51,4,2,Healthcare Representative,1,Single,17848,16323,9,Y,Yes,12,3,1,80,1,4,0,2,39,10,0,1
22,Yes,Travel_Rarely,216,Sales,21,3,Human Resources,1,524,1,Male,36,4,4,Laboratory Technician,2,Single,15535,23133,6,Y,No,22,4,2,80,2,1,3,4,28,9,12,5
21,Yes,Non-Travel,927,Research & Development,22,2,Other,1,525,3,Female,41,4,4,Research Scientist,1,Divorced,19536,25008,9,Y,Yes,11,4,3,80,1,12,1,4,14,2,4,10
40,No,Non-Travel,808,Research & Development,4,4,Other,1,526,4,Female,56,2,1,Human Resources,2,Divorced,13455,5784,3,Y,No,24,4,2,80,3,34,4,3,24,3,6,6
46,No,Travel_Rarely,1218,Research & Development,10,3,Other,1,527,2,Male,36,2,4,Manufacturing Director,1,Divorced,15137,11118,4,Y,No,18,3,3,80,3,30,4,1,9,14,15,16
28,No,Non-Travel,130,Human Resources,21,1,Medical,1,528,1,Female,63,4,2,Sales Representative,3,Single,17108,26054,9,Y,No,23,4,2,80,0,32,1,3,26,0,10,7
54,Yes,Travel_Rarely,148,Research & Development,26,5,Other,1,529,4,Female,88,4,1,Research Scientist,4,Divorced,14282,19076,2,Y,Yes,23,3,4,80,0,10,1,2,40,11,10,5
23,Yes,Travel_Rarely,1452,Research & Development,1,3,Other,1,530,1,Male,81,2,1,Sales Representative,2,Divorced,19707,6640,5,Y,Yes,23,3,3,80,3,39,4,3,34,0,5,4
20,Yes,Non-Travel,1341,Sales,24,2,Technical Degree,1,531,3,Male,46,3,5,Research Director,1,Single,3761,11385,5,Y,Yes,23,3,4,80,2,11,1,4,28,12,15,6
52,No,Non-Travel,1362,Research & Development,9,4,Human Resources,1,532,4,Male,98,4,4,Sales Representative,2,Single,19837,16396,8,Y,No,24,3,3,80,3,2,6,3,33,0,12,5
58,No,Travel_Frequently,208,Sales,9,1,Technical Degree,1,533,4,Male,72,4,5,Healthcare Representative,1,Single,5099,7596,4,Y,Yes,24,4,3,80,1,33,3,4,37,12,6,4
40,Yes,Non-Travel,1409,Human Resources,21,2,Technical Degree,1,534,4,Female,54,1,3,Research Scientist,2,Married,3617,24522,5,Y,Yes,22,4,2,80,3,10,4,2,25,18,7,7
39,Yes,Non-Travel,559,Sales,4,5,Technical Degree,1,535,3,Male,33,4,5,Manufacturing Director,4,Single,11638,2606,9,Y,Yes,23,4,3,80,0,12,2,1,32,18,2,3
48,Yes,Non-Travel,198,Human Resources,17,3,Other,1,536,3,Female,41,3,2,Research Scientist,3,Divorced,11666,11716,7,Y,Yes,24,4,2,80,1,11,2,2,26,15,3,7
45,Yes,Travel_Frequently,195,Human Resources,20,3,Life Sciences,1,537,3,Female,34,3,2,Sales Executive,4,Single,18350,6092,9,Y,No,20,3,4,80,2,23,1,2,32,16,11,12
28,No,Travel_Frequently,1243,Research & Development,14,1,Marketing,1,538,4,Male,65,3,2,Laboratory Technician,4,Single,12080,18812,5,Y,Yes,22,4,3,80,2,11,4,2,19,3,2,13
39,No,Non-Travel,114,Human Resources,2,2,Marketing,1,539,2,Female,39,2,2,Human Resources,3,Married,3277,8921,0,Y,Yes,18,3,2,80,1,6,2,3,18,16,12,12
55,Yes,Non-Travel,1125,Sales,8,4,Medical,1,540,3,Male,49,1,2,Research Director,2,Married,10443,8947,1,Y,No,22,3,2,80,0,8,1,2,0,9,2,1
42,No,Non-Travel,1166,Human Resources,14,3,Medical,1,541,2,Male,74,1,5,Laboratory Technician,4,Married,18005,25233,1,Y,No,23,3,3,80,3,20,2,3,35,8,15,4
42,No,Travel_Rarely,168,Research & Development,5,5,Human Resources,1,542,4,Female,43,4,1,Sales Representative,2,Single,15411,6056,7,Y,No,18,3,2,80,1,36,5,2,1,10,5,5
27,No,Travel_Rarely,945,Human Resources,4,4,Marketing,1,543,3,Female,100,2,2,Laboratory Technician,3,Single,12926,25112,3,Y,Yes,19,4,3,80,0,31,5,4,31,7,5,12
36,No,Non-Travel,1271,Research & Development,9,3,Other,1,544,1,Female,87,4,1,Laboratory Technician,2,Married,3298,7405,0,Y,No,21,4,4,80,1,31,5,3,8,18,7,4
27,No,Travel_Rarely,303,Human Resources,26,3,Medical,1,545,2,Female,34,1,3,Sales Representative,4,Single,16265,19088,8,Y,Yes,21,3,3,80,1,15,5,4,3,1,6,0
35,Yes,Non-Travel,896,Sales,3,5,Other,1,546,1,Male,38,3,2,Manager,1,Divorced,5898,23160,9,Y,Yes,21,3,1,80,1,30,2,2,3,6,0,13
48,No,Non-Travel,1317,Research & Development,3,5,Human Resources,1,547,4,Female,49,2,1,Manager,2,Divorced,16093,15532,7,Y,No,12,3,1,80,3,25,0,2,11,1,3,1
46,No,Travel_Rarely,804,Sales,24,5,Medical,1,548,2,Female,34,3,5,Manager,4,Married,12062,8922,8,Y,No,18,4,1,80,2,11,0,1,18,0,12,16
26,Yes,Non-Travel,1282,Sales,11,2,Life Sciences,1,549,4,Female,32,2,3,Research Director,4,Divorced,1049,9126,9,Y,No,23,4,1,80,1,29,0,2,17,6,13,11
53,Yes,Travel_Rarely,852,Research & Development,10,2,Life Sciences,1,550,3,Female,49,1,2,Sales Executive,1,Married,5043,13950,9,Y,Yes,14,4,3,80,1,38,4,1,28,2,13,13
55,No,Travel_Frequently,569,Human Resources,5,3,Other,1,551,3,Male,63,2,1,Manager,3,Divorced,9191,4015,1,Y,Yes,25,4,4,80,2,27,6,3,39,2,11,14
55,Yes,Travel_Frequently,685,Research & Development,27,2,Life Sciences,1,552,4,Female,47,3,4,Research Scientist,1,Divorced,2454,20278,0,Y,No,11,3,1,80,1,6,3,4,17,2,15,5
45,No,Travel_Rarely,128,Sales,4,3,Medical,1,553,2,Female,43,3,1,Sales Executive,1,Divorced,17667,3485,6,Y,No,14,3,4,80,2,5,0,3,23,16,8,15
37,No,Travel_Frequently,460,Human Resources,23,2,Human Resources,1,554,4,Female,74,3,4,Research Scientist,4,Single,9324,18352,0,Y,No,19,3,3,80,1,38,3,2,28,8,13,12
45,No,Non-Travel,825,Sales,3,5,Life Sciences,1,555,4,Female,34,1,3,Research Scientist,4,Married,4291,12271,5,Y,No,23,3,1,80,3,29,0,3,2,0,8,7
52,No,Travel_Rarely,1254,Sales,28,3,Other,1,556,3,Female,38,3,2,Healthcare Representative,3,Single,17453,3335,9,Y,Yes,25,4,4,80,0,12,3,4,7,13,12,17
36,No,Travel_Frequently,884,Human Resources,5,2,Medical,1,557,1,Male,91,3,2,Manager,2,Married,15325,8091,3,Y,No,20,4,1,80,2,10,3,2,1,6,14,1
50,Yes,Travel_Rarely,453,Human Resources,3,4,Human Resources,1,558,1,Male,42,1,2,Research Director,4,Divorced,4677,4830,7,Y,Yes,25,3,1,80,2,19,4,2,10,3,14,11
51,No,Travel_Rarely,1003,Sales,12,4,Human Resources,1,559,1,Female,63,1,4,Sales Executive,3,Married,4079,7986,3,Y,No,15,4,1,80,1,32,3,3,10,13,4,14
43,Yes,Travel_Rarely,1403,Human Resources,9,1,Other,1,560,2,Female,63,1,5,Research Scientist,1,Married,15005,3536,7,Y,No,18,4,2,80,3,22,0,4,37,12,5,9
58,No,Travel_Rarely,965,Sales,21,3,Other,1,561,4,Female,63,4,1,Manufacturing Director,4,Single,11245,7064,1,Y,No,13,4,1,80,1,10,2,2,40,13,8,17
52,No,Non-Travel,1131,Sales,26,2,Marketing,1,562,2,Female,85,2,3,Research Scientist,4,Divorced,18284,16681,9,Y,Yes,11,3,1,80,0,13,6,1,37,7,11,5
31,Yes,Non-Travel,578,Human Resources,16,4,Human Resources,1,563,2,Female,35,3,3,Sales Representative,1,Married,11902,25042,0,Y,Yes,25,4,3,80,1,16,0,1,27,10,1,6
36,Yes,Non-Travel,1263,Research & Development,13,1,Medical,1,564,1,Female,63,1,5,Sales Representative,1,Married,16138,20154,2,Y,Yes,12,4,3,80,0,14,6,3,39,5,12,12
34,Yes,Travel_Rarely,1460,Sales,20,2,Technical Degree,1,565,4,Male,94,4,5,Manufacturing Director,1,Married,12159,21373,4,Y,No,12,3,2,80,0,30,2,2,24,1,11,3
22,Yes,Non-Travel,967,Sales,24,1,Life Sciences,1,566,2,Male,70,2,4,Laboratory Technician,1,Single,19990,10610,5,Y,No,17,4,1,80,0,38,5,3,8,9,8,5
